iter	Logloss
293	0.006176621669
294	0.006136649999
295	0.006102612048
296	0.006070421125
297	0.006032884914
298	0.005989684749
299	0.00596252451
300	0.005933902126
301	0.005907270719
302	0.005875388221
303	0.005850809555
304	0.005821949346
305	0.00579717405
306	0.005754679524
307	0.005721052372
308	0.005690351953
309	0.00565281784
310	0.005632732983
311	0.005607170298
312	0.005581239267
313	0.00556206152
314	0.00553291179
315	0.005511062264
316	0.00549140934
317	0.005470503062
318	0.005444445333
319	0.005424566844
320	0.005402220652
321	0.005377070167
322	0.005354638177
323	0.005331272256
324	0.005304961984
325	0.005286133552
326	0.005259641136
327	0.005236366335
328	0.00521668114
329	0.005189763738
330	0.005162902658
331	0.005136466318
332	0.005110871302
333	0.005085319454
334	0.00506671565
335	0.005049553308
336	0.005029049957
337	0.005005527564
338	0.004981703015
339	0.004965396545
340	0.00494195952
341	0.00491630338
342	0.004893539605
343	0.004878522674
344	0.004857731695
345	0.004835301626
346	0.004815091388
347	0.004795918235
348	0.004780043915
349	0.004765586411
350	0.004746216486
351	0.004727892895
352	0.004707593842
353	0.004691954152
354	0.004673488477
355	0.004658639679
356	0.004644021033
357	0.004623103746
358	0.004607749498
359	0.004588853417
360	0.004571608898
361	0.004551799775
362	0.004526845776
363	0.00450794716
364	0.004492400665
365	0.004472425362
366	0.004456750277
367	0.004435487278
368	0.004417995986
369	0.004403484082
370	0.004382653407
371	0.004370096255
372	0.004349714382
373	0.004332386789
374	0.004318856642
375	0.004305933793
376	0.004293992429
377	0.004281340502
378	0.004265069837
379	0.004251024839
380	0.004235496644
381	0.004222361315
382	0.004205909049
383	0.004195124701
384	0.004183184563
385	0.004167106775
386	0.004154961687
387	0.004142172793
388	0.004128898684
389	0.004116781863
390	0.004105465058
391	0.00408895092
392	0.004077412043
393	0.004060642868
394	0.004049093729
395	0.004038449991
396	0.004027740988
397	0.004017512498
398	0.003997901312
399	0.003986830617
400	0.003976906457
401	0.003966682963
402	0.003952785705
403	0.003931439351
404	0.003921243899
405	0.003911195066
406	0.00390088974
407	0.003890533776
408	0.003876467051
409	0.003866223495
410	0.003852093276
411	0.003840242381
412	0.003831014607
413	0.0038217935
414	0.003807643667
415	0.003797859397
416	0.003787798849
417	0.003778293413
418	0.003768390427
419	0.003759340189
420	0.003749883898
421	0.003741239442
422	0.003732532491
423	0.003720120622
424	0.003710130755
425	0.003701024846
426	0.00369250355
427	0.003679593844
428	0.003666515108
429	0.003658063659
430	0.003645912806
431	0.003636779547
432	0.003627710387
433	0.003618733299
434	0.003609762078
435	0.003598510998
436	0.00358695468
437	0.003578127397
438	0.003569897613
439	0.0035612123
440	0.00355336727
441	0.003541061082
442	0.003532609315
443	0.003524563364
444	0.003516669117
445	0.003508781006
446	0.003500989211
447	0.003490692055
448	0.003482619235
449	0.003474828348
450	0.003466731584
451	0.003459444038
452	0.003451240509
453	0.003443577432
454	0.003435581715
455	0.003424023259
456	0.003416032554
457	0.003408436867
458	0.003398034877
459	0.003390650375
460	0.003383046688
461	0.003375283072
462	0.003367679229
463	0.003360378293
464	0.003353260389
465	0.003346037367
466	0.003338434352
467	0.003331194669
468	0.003323989905
469	0.00331400853
470	0.003303828082
471	0.003293971411
472	0.003287043425
473	0.003279959768
474	0.003272907407
475	0.003265752981
476	0.003258816324
477	0.003249483566
478	0.003242323884
479	0.003235608157
480	0.003226236969
481	0.003219504797
482	0.003210284094
483	0.003201072124
484	0.003194531873
485	0.003188057048
486	0.003178980475
487	0.003172540545
488	0.003165782814
489	0.003159453602
490	0.003153178232
491	0.003146547356
492	0.003137681105
493	0.003131329107
494	0.003125143403
495	0.003118780798
496	0.003109924377
497	0.003103837276
498	0.003097374393
499	0.003091044578
500	0.003085124299
501	0.0030789254
502	0.003070617664
503	0.003064615235
504	0.003058582009
505	0.003052703481
506	0.003044278676
507	0.003036224216
508	0.003028225049
509	0.003022465023
510	0.003014150747
511	0.003008437945
512	0.003002701648
513	0.002996999233
514	0.002988995181
515	0.002983410224
516	0.002975238462
517	0.002969483526
518	0.002963747954
519	0.002958275615
520	0.002952730814
521	0.002947203659
522	0.002941679455
523	0.002934005161
524	0.002928473743
525	0.0029231685
526	0.002915528668
527	0.002910154372
528	0.002902521718
529	0.002897151495
530	0.002889776338
531	0.002882286983
532	0.002874830434
533	0.002867504716
534	0.002860585188
535	0.002855155523
536	0.002850011639
537	0.002843162474
538	0.002835960479
539	0.002830899116
540	0.002823750557
541	0.002818791751
542	0.00281294922
543	0.002805884035
544	0.002800312624
545	0.002794785115
546	0.002789126619
547	0.002783503301
548	0.00277796335
549	0.002772358478
550	0.002766930299
551	0.002761389312
552	0.002755929181
553	0.00275059625
554	0.002745053262
555	0.002739743109
556	0.002734301486
557	0.002728788213
558	0.002723545724
559	0.002718051727
560	0.002712782274
561	0.002707230382
562	0.002702273017
563	0.002696990233
564	0.002691689658
565	0.002686491829
566	0.002681264664
567	0.002676311907
568	0.002671047872
569	0.002666095632
570	0.002661010697
571	0.002656075394
572	0.002650756889
573	0.002645908672
574	0.002640937726
575	0.002636002665
576	0.002630984133
577	0.002626217963
578	0.00262136476
579	0.002616480899
580	0.00261152771
581	0.002606837815
582	0.00260203387
583	0.002597222712
584	0.002592462203
585	0.002587785587
586	0.002582933763
587	0.002578311109
588	0.002573568814
589	0.002568886546
590	0.002564253409
591	0.002559789774
592	0.00255510723
593	0.002550429475
594	0.002545960146
595	0.002541477865
596	0.002536740558
597	0.002532251445
598	0.002527844948
599	0.002523318827
600	0.002518789851
601	0.002514371921
602	0.002509962922
603	0.002505646349
604	0.002501192646
605	0.002496812777
606	0.002492422561
607	0.002488135144
608	0.002483636445
609	0.002479471274
610	0.002475138143
611	0.0024708802
612	0.002466587175
613	0.002462416015
614	0.002458111463
615	0.00245397021
616	0.002449733889
617	0.002445552342
618	0.002441345177
619	0.002437234908
620	0.002433099825
621	0.002428983628
622	0.002424952317
623	0.002420909867
624	0.002416582734
625	0.002412712488
626	0.002408526489
627	0.002404695122
628	0.00240056701
629	0.002396618998
630	0.002392533415
631	0.002388536988
632	0.002384560839
633	0.002380781865
634	0.002376776672
635	0.002372856218
636	0.002368939493
637	0.002365045622
638	0.002361264801
639	0.002357401217
640	0.002353370104
641	0.002349546427
642	0.00234586441
643	0.00234212905
644	0.002338328107
645	0.002334363865
646	0.002330596565
647	0.00232708368
648	0.002323313911
649	0.002319573912
650	0.002315830287
651	0.002312201704
652	0.002308380883
653	0.002304764449
654	0.002301162112
655	0.00229751844
656	0.002293717161
657	0.002290128915
658	0.002286637292
659	0.002282987932
660	0.002279403906
661	0.002275675339
662	0.002272102987
663	0.002268732089
664	0.002265210335
665	0.002261614834
666	0.002258238621
667	0.002254615734
668	0.0022510656
669	0.002247740027
670	0.002244330881
671	0.002240671703
672	0.002237194884
673	0.002233922643
674	0.002230542781
675	0.002227049552
676	0.002223793784
677	0.002220315359
678	0.002216907257
679	0.002213611919
680	0.002210370671
681	0.002206960585
682	0.002203626566
683	0.002200279543
684	0.00219706815
685	0.002193686675
686	0.002190481838
687	0.00218708849
688	0.00218400685
689	0.002180666567
690	0.002177342893
691	0.00217420478
692	0.002171045969
693	0.002167799975
694	0.002164492824
695	0.002161321527
696	0.002158156174
697	0.002155015869
698	0.002151884824
699	0.002148731474
700	0.002145464557
701	0.002142459501
702	0.002139308766
703	0.002136127468
704	0.002133122318
705	0.002130133407
706	0.002126721517
707	0.002123932956
708	0.002120909065
709	0.002117814983
710	0.002114770548
711	0.002111836961
712	0.002108756659
713	0.002105779792
714	0.002102747127
715	0.002099768077
716	0.002096725964
717	0.002093737484
718	0.00209087295
719	0.002087858223
720	0.002084906603
721	0.002082045159
722	0.002079149535
723	0.002076096379
724	0.002073294106
725	0.002070498721
726	0.002067468566
727	0.002064460767
728	0.002061847369
729	0.002058874688
730	0.002055986902
731	0.002053198686
732	0.002050407043
733	0.002047458229
734	0.002044756563
735	0.002041916189
736	0.002039142158
737	0.002036238961
738	0.002033493257
739	0.002030740538
740	0.0020280692
741	0.002025097754
742	0.002022415407
743	0.002019831675
744	0.002017028506
745	0.002015270153
746	0.002012610215
747	0.002010353678
748	0.002007717881
749	0.002005585593
750	0.002002941539
751	0.002000203204
752	0.001997497328
753	0.001994813463
754	0.001992194277
755	0.001990410065
756	0.001988303265
757	0.001985871149
758	0.001983152209
759	0.001981148251
760	0.001978450675
761	0.001975798649
762	0.001973276946
763	0.00197067172
764	0.001967996587
765	0.001965397203
766	0.001963555999
767	0.001960959746
768	0.001958357601
769	0.001956640354
770	0.001954075561
771	0.001952476237
772	0.001949886144
773	0.001948038074
774	0.001945510537
775	0.001943009421
776	0.001940382556
777	0.00193846311
778	0.00193653232
779	0.001934542873
780	0.001932031273
781	0.001929558165
782	0.001927017427
783	0.001925473161
784	0.001922828503
785	0.001920399191
786	0.001918884158
787	0.001917293376
788	0.001915723863
789	0.001914184343
790	0.001912680741
791	0.001911110357
792	0.001909840454
793	0.001908290208
794	0.001906729997
795	0.001905185203
796	0.001902576655
797	0.001900223524
798	0.001898408232
799	0.001896051063
800	0.001893586643
801	0.001891166926
802	0.001888894375
803	0.001887201235
804	0.001884801536
805	0.001882481615
806	0.00188099892
807	0.001878563397
808	0.001877171955
809	0.001874725999
810	0.001873171293
811	0.001870954161
812	0.001869575049
813	0.001868050783
814	0.001866418015
815	0.001864797276
816	0.001862954848
817	0.001861518884
818	0.001859649268
819	0.001857880405
820	0.001856483744
821	0.001854936836
822	0.001853469897
823	0.001851582248
824	0.001850110131
825	0.001847949342
826	0.001846221862
827	0.001844730805
828	0.001843290527
829	0.001842010849
830	0.001840376811
831	0.001838891201
832	0.001837188199
833	0.001835448085
834	0.001833616581
835	0.001831950603
836	0.001830562345
837	0.001829146848
838	0.001827213788
839	0.001825586334
840	0.001824292471
841	0.00182245422
842	0.001820959703
843	0.001819833877
844	0.001818599385
845	0.001817206994
846	0.001814997032
847	0.001813457537
848	0.001811970813
849	0.001810554125
850	0.001809270218
851	0.001807578804
852	0.001806139863
853	0.001804736748
854	0.001803421614
855	0.001802080665
856	0.001800575202
857	0.001799346628
858	0.001797676991
859	0.001796081826
860	0.001794463105
861	0.001792233781
862	0.001790870969
863	0.001789487215
864	0.001787782693
865	0.00178653349
866	0.001784878195
867	0.001783621424
868	0.001782247885
869	0.001780982875
870	0.001779696225
871	0.001778232081
872	0.001777043379
873	0.001775331222
874	0.001774097007
875	0.001772737611
876	0.001771121124
877	0.001769869306
878	0.001768693082
879	0.001767298224
880	0.001766071799
881	0.001764932676
882	0.001762206575
883	0.001760920262
884	0.001759699144
885	0.001757081001
886	0.001755788889
887	0.00175421067
888	0.001752507856
889	0.001751249058
890	0.001750051868
891	0.001748757468
892	0.001747546083
893	0.001744937293
894	0.001743818965
895	0.001741216683
896	0.00174001213
897	0.001738865285
898	0.001736220808
899	0.001735083834
900	0.001733928921
901	0.001732683273
902	0.001731149886
903	0.001729956767
904	0.001727363173
905	0.001726142296
906	0.001724919987
907	0.00172235553
908	0.001720733445
909	0.001719545174
910	0.00171816677
911	0.001716992745
912	0.001715804657
913	0.001714531664
914	0.0017120764
915	0.001710943031
916	0.001709597906
917	0.001707220478
918	0.001705646089
919	0.00170463251
920	0.001703336885
921	0.001701088286
922	0.001698349667
923	0.001696919733
924	0.001695843735
925	0.001693327304
926	0.001690973215
927	0.001690022803
928	0.001688944863
929	0.001687780597
930	0.001686754289
931	0.001685537547
932	0.001684409114
933	0.001682959543
934	0.001680670184
935	0.001678274661
936	0.001676724778
937	0.001675728316
938	0.001674212349
939	0.001672863808
940	0.001670396066
941	0.001669245571
942	0.001668340371
943	0.001667361572
944	0.001665895253
945	0.001665072479
946	0.001663624056
947	0.001662295352
948	0.00166100519
949	0.001660033361
950	0.001660044751
951	0.001659079429
952	0.001658043251
953	0.001656607166
954	0.001654124989
955	0.00165285248
956	0.001651902102
957	0.001650619861
958	0.001649053265
959	0.001648045327
960	0.001646951822
961	0.001644709159
962	0.001642556291
963	0.001641293508
964	0.001640051327
965	0.001640020956
966	0.001638945673
967	0.001637728257
968	0.001635522713
969	0.001634246684
970	0.001633265271
971	0.001631951053
972	0.001629586195
973	0.001628658785
974	0.001626366683
975	0.001625373836
976	0.001624146402
977	0.001623184307
978	0.001622141209
979	0.001619844204
980	0.001618854775
981	0.001616756862
982	0.001615743462
983	0.001613488332
984	0.001612439331
985	0.001612150799
986	0.001610879378
987	0.001610387632
988	0.001609220001
989	0.001608079462
990	0.001606837559
991	0.001605769533
992	0.00160355953
993	0.001602237097
994	0.001601066946
995	0.001599706791
996	0.001598831963
997	0.001597833275
998	0.001596682495
999	0.001595463656
1000	0.001594415906
1001	0.001594427485
1002	0.001593209965
1003	0.001591961384
1004	0.001590034355
1005	0.001588918787
1006	0.001586704468
1007	0.001586057429
1008	0.001585162246
1009	0.001583925571
1010	0.001581786604
1011	0.001580808995
1012	0.001579693703
1013	0.001579648663
1014	0.001579247463
1015	0.00157920974
1016	0.001578393946
1017	0.001577448134
1018	0.001575368822
1019	0.001573252634
1020	0.00157212415
1021	0.001571257493
1022	0.001569257338
1023	0.001568024365
1024	0.001567150253
1025	0.001566024996
1026	0.001564948618
1027	0.001564991139
1028	0.001564961336
1029	0.001564955262
1030	0.001564944442
1031	0.001564980888
1032	0.001563920473
1033	0.001563046025
1034	0.001563023962
1035	0.001561030357
1036	0.001559085061
1037	0.00155809231
1038	0.001556970236
1039	0.001556428557
1040	0.001555732508
1041	0.001554636484
1042	0.00155363268
1043	0.001551598926
1044	0.001550665874
1045	0.001549805904
1046	0.00154915015
1047	0.001548313666
1048	0.001546329224
1049	0.001544395266
1050	0.001544400634
1051	0.00154338216
1052	0.001542502587
1053	0.001541377994
1054	0.001541380651
1055	0.001540513424
1056	0.001539450819
1057	0.001537341464
1058	0.001536197897
1059	0.001534269643
1060	0.001533106947
1061	0.001532221877
1062	0.001532201092
1063	0.001532045005
1064	0.001531241749
1065	0.001530568944
1066	0.001528642252
1067	0.001528432401
1068	0.001527742893
1069	0.001526981822
1070	0.00152584533
1071	0.001525305464
1072	0.001524190423
1073	0.001524194305
1074	0.001523823761
1075	0.001522982962
1076	0.001522296207
1077	0.001521433777
1078	0.00152046485
1079	0.001519564593
1080	0.001517675391
1081	0.001517136127
1082	0.001516099009
1083	0.001515747542
1084	0.001513722762
1085	0.001512783257
1086	0.001512127018
1087	0.001511021271
1088	0.0015107594
1089	0.001508855391
1090	0.001507889352
1091	0.001505810094
1092	0.00150398003
1093	0.001502141174
1094	0.001501252117
1095	0.001501136367
1096	0.001500380525
1097	0.001499667288
1098	0.001497689343
1099	0.001496703244
1100	0.001494721124
1101	0.001494072858
1102	0.001493531705
1103	0.00149279085
1104	0.00149196182
1105	0.001490225151
1106	0.001489245402
1107	0.0014885997
1108	0.001486793786
1109	0.001486761231
1110	0.001485876247
1111	0.001484039919
1112	0.001483494159
1113	0.001483061638
1114	0.001482155256
1115	0.001481623405
1116	0.001479831539
1117	0.001477929764
1118	0.001477219185
1119	0.001476226244
1120	0.001475516666
1121	0.001474680537
1122	0.001473857625
1123	0.001473847944
1124	0.001473123076
1125	0.001472346154
1126	0.001470587516
1127	0.001469828826
1128	0.001469025371
1129	0.0014671283
1130	0.001467103856
1131	0.001467165022
1132	0.001466557948
1133	0.001465710179
1134	0.001464842245
1135	0.001464038739
1136	0.001464051457
1137	0.001463154058
1138	0.001461314062
1139	0.001460641941
1140	0.001459813144
1141	0.001458828693
1142	0.001458799417
1143	0.001458844975
1144	0.001458854656
1145	0.001457081253
1146	0.00145537134
1147	0.001454474976
1148	0.001452774984
1149	0.001451118695
1150	0.001450554668
1151	0.00144868337
1152	0.001447979815
1153	0.00144738722
1154	0.001447309349
1155	0.001447295967
1156	0.001445662456
1157	0.00144468124
1158	0.00144405315
1159	0.001444042519
1160	0.001444097663
1161	0.001443715677
1162	0.001443070208
1163	0.001441334633
1164	0.001440632501
1165	0.001439887288
1166	0.001438958507
1167	0.001437186098
1168	0.001437173285
1169	0.00143653911
1170	0.001435833466
1171	0.001435860326
1172	0.001435774906
